Frame,Time (s),Object Count
4771,159.03,3
4772,159.07,3
4773,159.10,4
4774,159.13,4
4775,159.17,4
4776,159.20,4
4777,159.23,4
4778,159.27,4
4779,159.30,4
4780,159.33,4
4781,159.37,4
4782,159.40,3
4783,159.43,3
4784,159.47,3
4785,159.50,3
4786,159.53,3
4787,159.57,3
4788,159.60,3
4789,159.63,3
4790,159.67,3
4791,159.70,3
4792,159.73,3
4793,159.77,3
4794,159.80,3
4795,159.83,3
4796,159.87,3
4797,159.90,3
4798,159.93,3
4799,159.97,3
4800,160.00,3
4801,160.03,3
4802,160.07,3
4803,160.10,3
4804,160.13,3
4805,160.17,3
4806,160.20,3
4807,160.23,3
4808,160.27,3
4809,160.30,3
4810,160.33,4
4811,160.37,4
4812,160.40,4
4813,160.43,4
4814,160.47,4
4815,160.50,4
4816,160.53,4
4817,160.57,4
4818,160.60,4
4819,160.63,4
4820,160.67,4
4821,160.70,4
4822,160.73,4
4823,160.77,4
4824,160.80,4
4825,160.83,4
4826,160.87,4
4827,160.90,4
4828,160.93,4
4829,160.97,4
4830,161.00,4
4831,161.03,4
4832,161.07,4
4833,161.10,4
4834,161.13,4
4835,161.17,4
4836,161.20,4
4837,161.23,4
4838,161.27,4
4839,161.30,4
4840,161.33,4
4841,161.37,4
4842,161.40,4
4843,161.43,4
4844,161.47,4
4845,161.50,4
4846,161.53,4
4847,161.57,4
4848,161.60,4
4849,161.63,4
4850,161.67,4
4851,161.70,4
4852,161.73,4
4853,161.77,4
4854,161.80,4
4855,161.83,4
4856,161.87,4
4857,161.90,4
4858,161.93,4
4859,161.97,4
4860,162.00,4
4861,162.03,4
4862,162.07,4
4863,162.10,4
4864,162.13,4
4865,162.17,4
4866,162.20,4
4867,162.23,4
4868,162.27,4
4869,162.30,4
4870,162.33,4
4871,162.37,4
4872,162.40,4
4873,162.43,4
4874,162.47,4
4875,162.50,4
4876,162.53,4
4877,162.57,4
4878,162.60,4
4879,162.63,4
4880,162.67,4
4881,162.70,4
4882,162.73,4
4883,162.77,4
4884,162.80,4
4885,162.83,4
4886,162.87,4
4887,162.90,4
4888,162.93,4
4889,162.97,4
4890,163.00,4
4891,163.03,4
4892,163.07,4
4893,163.10,4
4894,163.13,4
4895,163.17,4
4896,163.20,4
4897,163.23,4
4898,163.27,4
4899,163.30,4
4900,163.33,4
4901,163.37,4
4902,163.40,4
4903,163.43,4
4904,163.47,4
4905,163.50,4
4906,163.53,4
4907,163.57,4
4908,163.60,4
4909,163.63,4
4910,163.67,4
4911,163.70,4
4912,163.73,4
4913,163.77,4
4914,163.80,4
4915,163.83,4
4916,163.87,4
4917,163.90,4
4918,163.93,4
4919,163.97,4
4920,164.00,4
4921,164.03,4
4922,164.07,4
4923,164.10,4
4924,164.13,4
4925,164.17,4
4926,164.20,4
4927,164.23,4
4928,164.27,4
4929,164.30,4
4930,164.33,4
4931,164.37,4
4932,164.40,4
4933,164.43,4
4934,164.47,4
4935,164.50,4
4936,164.53,4
4937,164.57,4
4938,164.60,4
4939,164.63,4
4940,164.67,4
4941,164.70,4
4942,164.73,4
4943,164.77,4
4944,164.80,4
4945,164.83,4
4946,164.87,4
4947,164.90,4
4948,164.93,4
4949,164.97,4
4950,165.00,4
4951,165.03,4
4952,165.07,4
4953,165.10,4
4954,165.13,4
4955,165.17,4
4956,165.20,4
4957,165.23,4
4958,165.27,4
4959,165.30,4
4960,165.33,4
4961,165.37,4
4962,165.40,4
4963,165.43,4
4964,165.47,4
4965,165.50,4
4966,165.53,4
4967,165.57,4
4968,165.60,4
4969,165.63,4
4970,165.67,4
4971,165.70,4
4972,165.73,4
4973,165.77,4
4974,165.80,4
4975,165.83,4
4976,165.87,4
4977,165.90,4
4978,165.93,4
4979,165.97,4
4980,166.00,4
4981,166.03,4
4982,166.07,4
4983,166.10,4
4984,166.13,4
4985,166.17,4
4986,166.20,4
4987,166.23,4
4988,166.27,4
4989,166.30,4
4990,166.33,4
4991,166.37,4
4992,166.40,4
4993,166.43,4
4994,166.47,4
4995,166.50,4
4996,166.53,4
4997,166.57,4
4998,166.60,4
4999,166.63,4
5000,166.67,4
5001,166.70,4
5002,166.73,4
5003,166.77,4
5004,166.80,4
5005,166.83,4
5006,166.87,4
5007,166.90,4
5008,166.93,4
5009,166.97,4
5010,167.00,4
5011,167.03,4
5012,167.07,4
5013,167.10,4
5014,167.13,4
5015,167.17,4
5016,167.20,4
5017,167.23,4
5018,167.27,4
5019,167.30,4
5020,167.33,4
5021,167.37,4
5022,167.40,4
5023,167.43,4
5024,167.47,4
5025,167.50,4
5026,167.53,4
5027,167.57,4
5028,167.60,4
5029,167.63,4
5030,167.67,4
5031,167.70,4
5032,167.73,4
5033,167.77,4
5034,167.80,4
5035,167.83,4
5036,167.87,4
5037,167.90,4
5038,167.93,4
5039,167.97,4
5040,168.00,4
5041,168.03,4
5042,168.07,4
5043,168.10,4
5044,168.13,3
5045,168.17,3
5046,168.20,4
5047,168.23,4
5048,168.27,4
5049,168.30,3
5050,168.33,3
5051,168.37,3
5052,168.40,4
5053,168.43,4
5054,168.47,4
5055,168.50,3
5056,168.53,4
5057,168.57,4
5058,168.60,3
5059,168.63,3
5060,168.67,3
5061,168.70,3
5062,168.73,3
5063,168.77,3
5064,168.80,3
5065,168.83,3
5066,168.87,3
5067,168.90,3
5068,168.93,3
5069,168.97,3
5070,169.00,3
5071,169.03,3
5072,169.07,3
5073,169.10,3
5074,169.13,3
5075,169.17,3
5076,169.20,3
5077,169.23,3
5078,169.27,3
5079,169.30,3
5080,169.33,3
5081,169.37,3
5082,169.40,4
5083,169.43,4
5084,169.47,4
5085,169.50,4
5086,169.53,4
5087,169.57,4
5088,169.60,4
5089,169.63,4
5090,169.67,4
5091,169.70,4
5092,169.73,4
5093,169.77,4
5094,169.80,4
5095,169.83,4
5096,169.87,4
5097,169.90,4
5098,169.93,4
5099,169.97,4
5100,170.00,4
5101,170.03,4
5102,170.07,4
5103,170.10,4
5104,170.13,4
5105,170.17,4
5106,170.20,4
5107,170.23,4
5108,170.27,4
5109,170.30,4
5110,170.33,4
5111,170.37,4
5112,170.40,4
5113,170.43,4
5114,170.47,4
5115,170.50,4
5116,170.53,4
5117,170.57,4
5118,170.60,4
5119,170.63,4
5120,170.67,4
5121,170.70,4
5122,170.73,4
5123,170.77,4
5124,170.80,4
5125,170.83,4
5126,170.87,4
5127,170.90,4
5128,170.93,4
5129,170.97,4
5130,171.00,4
5131,171.03,4
5132,171.07,4
5133,171.10,4
5134,171.13,4
5135,171.17,4
5136,171.20,4
5137,171.23,4
5138,171.27,4
5139,171.30,4
5140,171.33,4
5141,171.37,4
5142,171.40,4
5143,171.43,4
5144,171.47,4
5145,171.50,4
5146,171.53,4
5147,171.57,4
5148,171.60,4
5149,171.63,4
5150,171.67,4
5151,171.70,4
5152,171.73,4
5153,171.77,4
5154,171.80,4
5155,171.83,4
5156,171.87,4
5157,171.90,4
5158,171.93,4
5159,171.97,4
5160,172.00,4
5161,172.03,4
5162,172.07,4
5163,172.10,4
5164,172.13,4
5165,172.17,4
5166,172.20,4
5167,172.23,4
5168,172.27,4
5169,172.30,4
5170,172.33,4
5171,172.37,4
5172,172.40,4
5173,172.43,4
5174,172.47,4
5175,172.50,4
5176,172.53,4
5177,172.57,4
5178,172.60,4
5179,172.63,4
5180,172.67,4
5181,172.70,4
5182,172.73,3
5183,172.77,3
5184,172.80,4
5185,172.83,4
5186,172.87,4
5187,172.90,4
5188,172.93,4
5189,172.97,4
5190,173.00,4
5191,173.03,4
5192,173.07,4
5193,173.10,4
5194,173.13,3
5195,173.17,3
5196,173.20,4
5197,173.23,4
5198,173.27,4
5199,173.30,4
5200,173.33,4
5201,173.37,4
5202,173.40,4
5203,173.43,4
5204,173.47,4
5205,173.50,4
5206,173.53,4
5207,173.57,4
5208,173.60,4
5209,173.63,4
5210,173.67,4
5211,173.70,4
5212,173.73,4
5213,173.77,4
5214,173.80,4
5215,173.83,4
5216,173.87,4
5217,173.90,4
5218,173.93,4
5219,173.97,4
5220,174.00,4
5221,174.03,4
5222,174.07,4
5223,174.10,3
5224,174.13,3
5225,174.17,3
5226,174.20,3
5227,174.23,3
5228,174.27,3
5229,174.30,3
5230,174.33,3
5231,174.37,3
5232,174.40,3
5233,174.43,3
5234,174.47,3
5235,174.50,4
5236,174.53,4
5237,174.57,4
5238,174.60,3
5239,174.63,3
5240,174.67,3
5241,174.70,3
5242,174.73,3
5243,174.77,3
5244,174.80,3
5245,174.83,3
5246,174.87,3
5247,174.90,3
5248,174.93,3
5249,174.97,4
5250,175.00,3
5251,175.03,3
5252,175.07,3
5253,175.10,3
5254,175.13,3
5255,175.17,3
5256,175.20,3
5257,175.23,3
5258,175.27,3
5259,175.30,3
5260,175.33,3
5261,175.37,3
5262,175.40,3
5263,175.43,3
5264,175.47,3
5265,175.50,3
5266,175.53,3
5267,175.57,3
5268,175.60,3
5269,175.63,3
5270,175.67,3
5271,175.70,3
5272,175.73,3
5273,175.77,3
5274,175.80,3
5275,175.83,4
5276,175.87,4
5277,175.90,4
5278,175.93,4
5279,175.97,4
5280,176.00,4
5281,176.03,4
5282,176.07,4
5283,176.10,4
5284,176.13,4
5285,176.17,4
5286,176.20,4
5287,176.23,4
5288,176.27,4
5289,176.30,4
5290,176.33,4
5291,176.37,4
5292,176.40,4
5293,176.43,4
5294,176.47,4
5295,176.50,4
5296,176.53,4
5297,176.57,4
5298,176.60,4
5299,176.63,4
5300,176.67,4
5301,176.70,4
5302,176.73,4
5303,176.77,4
5304,176.80,4
5305,176.83,4
5306,176.87,4
5307,176.90,4
5308,176.93,4
5309,176.97,3
5310,177.00,4
5311,177.03,3
5312,177.07,3
5313,177.10,3
5314,177.13,3
5315,177.17,3
5316,177.20,3
5317,177.23,3
5318,177.27,3
5319,177.30,3
5320,177.33,3
5321,177.37,4
5322,177.40,3
5323,177.43,3
5324,177.47,3
5325,177.50,3
5326,177.53,3
5327,177.57,3
5328,177.60,3
5329,177.63,3
5330,177.67,3
5331,177.70,3
5332,177.73,3
5333,177.77,3
5334,177.80,3
5335,177.83,3
5336,177.87,3
5337,177.90,3
5338,177.93,3
5339,177.97,3
5340,178.00,3
5341,178.03,3
5342,178.07,3
5343,178.10,3
5344,178.13,3
5345,178.17,3
5346,178.20,3
5347,178.23,3
5348,178.27,3
5349,178.30,3
5350,178.33,3
5351,178.37,3
5352,178.40,3
5353,178.43,3
5354,178.47,3
5355,178.50,3
5356,178.53,3
5357,178.57,3
5358,178.60,3
5359,178.63,3
5360,178.67,3
5361,178.70,3
5362,178.73,3
5363,178.77,3
5364,178.80,3
5365,178.83,3
5366,178.87,3
5367,178.90,4
5368,178.93,4
5369,178.97,4
5370,179.00,4
5371,179.03,4
5372,179.07,4
5373,179.10,4
5374,179.13,4
5375,179.17,4
5376,179.20,4
5377,179.23,4
5378,179.27,4
5379,179.30,3
5380,179.33,3
5381,179.37,3
5382,179.40,4
5383,179.43,4
5384,179.47,3
5385,179.50,4
5386,179.53,4
5387,179.57,4
5388,179.60,4
5389,179.63,4
5390,179.67,4
5391,179.70,4
5392,179.73,4
5393,179.77,4
5394,179.80,4
5395,179.83,4
5396,179.87,4
5397,179.90,4
5398,179.93,4
5399,179.97,4
5400,180.00,4
5401,180.03,4
5402,180.07,4
5403,180.10,4
5404,180.13,4
5405,180.17,4
5406,180.20,4
5407,180.23,4
5408,180.27,4
5409,180.30,4
5410,180.33,4
5411,180.37,4
5412,180.40,4
5413,180.43,4
5414,180.47,4
5415,180.50,4
5416,180.53,4
5417,180.57,4
5418,180.60,4
5419,180.63,4
5420,180.67,4
5421,180.70,4
5422,180.73,4
5423,180.77,4
5424,180.80,4
5425,180.83,4
5426,180.87,4
5427,180.90,4
5428,180.93,4
5429,180.97,4
5430,181.00,4
5431,181.03,4
5432,181.07,4
5433,181.10,4
5434,181.13,4
5435,181.17,4
5436,181.20,4
5437,181.23,4
5438,181.27,4
5439,181.30,4
5440,181.33,4
5441,181.37,4
5442,181.40,4
5443,181.43,4
5444,181.47,4
5445,181.50,4
5446,181.53,4
5447,181.57,4
5448,181.60,4
5449,181.63,4
5450,181.67,4
5451,181.70,4
5452,181.73,4
5453,181.77,4
5454,181.80,4
5455,181.83,4
5456,181.87,4
5457,181.90,4
5458,181.93,4
5459,181.97,4
5460,182.00,4
5461,182.03,4
5462,182.07,4
5463,182.10,4
5464,182.13,4
5465,182.17,3
5466,182.20,3
5467,182.23,3
5468,182.27,3
5469,182.30,3
5470,182.33,3
5471,182.37,3
5472,182.40,3
5473,182.43,3
5474,182.47,3
5475,182.50,3
5476,182.53,3
5477,182.57,3
5478,182.60,3
5479,182.63,3
5480,182.67,3
5481,182.70,3
5482,182.73,3
5483,182.77,3
5484,182.80,3
5485,182.83,3
5486,182.87,3
5487,182.90,3
5488,182.93,3
5489,182.97,3
5490,183.00,3
5491,183.03,3
5492,183.07,3
5493,183.10,3
5494,183.13,3
5495,183.17,3
5496,183.20,3
5497,183.23,3
5498,183.27,3
5499,183.30,3
5500,183.33,3
5501,183.37,3
5502,183.40,3
5503,183.43,3
5504,183.47,3
5505,183.50,3
5506,183.53,3
5507,183.57,3
5508,183.60,3
5509,183.63,3
5510,183.67,3
5511,183.70,3
5512,183.73,3
5513,183.77,3
5514,183.80,3
5515,183.83,3
5516,183.87,3
5517,183.90,3
5518,183.93,3
5519,183.97,4
5520,184.00,3
5521,184.03,4
5522,184.07,3
5523,184.10,3
5524,184.13,3
5525,184.17,3
5526,184.20,3
5527,184.23,3
5528,184.27,3
5529,184.30,3
5530,184.33,3
5531,184.37,3
5532,184.40,3
5533,184.43,3
5534,184.47,3
5535,184.50,3
5536,184.53,3
5537,184.57,3
5538,184.60,3
5539,184.63,3
5540,184.67,3
5541,184.70,3
5542,184.73,3
5543,184.77,3
5544,184.80,3
5545,184.83,3
5546,184.87,3
5547,184.90,3
5548,184.93,3
5549,184.97,3
5550,185.00,3
5551,185.03,3
5552,185.07,3
5553,185.10,3
5554,185.13,3
5555,185.17,3
5556,185.20,3
5557,185.23,4
5558,185.27,4
5559,185.30,4
5560,185.33,4
5561,185.37,4
5562,185.40,4
5563,185.43,4
5564,185.47,4
5565,185.50,4
5566,185.53,3
5567,185.57,3
5568,185.60,3
5569,185.63,4
5570,185.67,4
5571,185.70,4
5572,185.73,4
5573,185.77,4
5574,185.80,4
5575,185.83,4
5576,185.87,4
5577,185.90,4
5578,185.93,4
5579,185.97,4
5580,186.00,4
5581,186.03,4
5582,186.07,4
5583,186.10,3
5584,186.13,3
5585,186.17,3
5586,186.20,3
5587,186.23,3
5588,186.27,3
5589,186.30,3
5590,186.33,3
5591,186.37,3
5592,186.40,3
5593,186.43,3
5594,186.47,3
5595,186.50,3
5596,186.53,3
5597,186.57,3
5598,186.60,3
5599,186.63,3
5600,186.67,3
5601,186.70,3
5602,186.73,3
5603,186.77,3
5604,186.80,3
5605,186.83,3
5606,186.87,3
5607,186.90,3
5608,186.93,3
5609,186.97,3
5610,187.00,3
5611,187.03,3
5612,187.07,3
5613,187.10,3
5614,187.13,3
5615,187.17,3
5616,187.20,3
5617,187.23,3
5618,187.27,3
5619,187.30,3
5620,187.33,3
5621,187.37,3
5622,187.40,3
5623,187.43,3
5624,187.47,3
5625,187.50,3
5626,187.53,3
5627,187.57,3
5628,187.60,3
5629,187.63,4
5630,187.67,4
5631,187.70,4
5632,187.73,4
5633,187.77,4
5634,187.80,4
5635,187.83,4
5636,187.87,4
5637,187.90,4
5638,187.93,4
5639,187.97,4
5640,188.00,4
5641,188.03,4
5642,188.07,4
5643,188.10,4
5644,188.13,4
5645,188.17,4
5646,188.20,4
5647,188.23,4
5648,188.27,4
5649,188.30,4
5650,188.33,4
5651,188.37,4
5652,188.40,4
5653,188.43,4
5654,188.47,4
5655,188.50,4
5656,188.53,4
5657,188.57,4
5658,188.60,4
5659,188.63,4
5660,188.67,4
5661,188.70,4
5662,188.73,4
5663,188.77,4
5664,188.80,4
5665,188.83,4
5666,188.87,4
5667,188.90,4
5668,188.93,4
5669,188.97,4
5670,189.00,4
5671,189.03,4
5672,189.07,4
5673,189.10,4
5674,189.13,4
5675,189.17,4
5676,189.20,4
5677,189.23,4
5678,189.27,4
5679,189.30,4
5680,189.33,4
5681,189.37,4
5682,189.40,4
5683,189.43,4
5684,189.47,4
5685,189.50,4
5686,189.53,4
5687,189.57,4
5688,189.60,4
5689,189.63,4
5690,189.67,4
5691,189.70,4
5692,189.73,4
5693,189.77,4
5694,189.80,4
5695,189.83,4
5696,189.87,4
5697,189.90,4
5698,189.93,4
5699,189.97,4
5700,190.00,4
5701,190.03,4
5702,190.07,4
5703,190.10,4
5704,190.13,4
5705,190.17,4
5706,190.20,4
5707,190.23,4
5708,190.27,4
5709,190.30,4
5710,190.33,4
5711,190.37,4
5712,190.40,4
5713,190.43,4
5714,190.47,4
5715,190.50,4
5716,190.53,4
5717,190.57,4
5718,190.60,4
5719,190.63,4
5720,190.67,4
5721,190.70,4
5722,190.73,4
5723,190.77,4
5724,190.80,4
5725,190.83,4
5726,190.87,4
5727,190.90,4
5728,190.93,4
5729,190.97,4
5730,191.00,4
5731,191.03,4
5732,191.07,4
5733,191.10,4
5734,191.13,4
5735,191.17,4
5736,191.20,4
5737,191.23,4
5738,191.27,4
5739,191.30,4
5740,191.33,4
5741,191.37,4
5742,191.40,4
5743,191.43,4
5744,191.47,4
5745,191.50,4
5746,191.53,4
5747,191.57,4
5748,191.60,4
5749,191.63,4
5750,191.67,4
5751,191.70,4
5752,191.73,4
5753,191.77,4
5754,191.80,4
5755,191.83,4
5756,191.87,4
5757,191.90,4
5758,191.93,4
5759,191.97,4
5760,192.00,4
5761,192.03,4
5762,192.07,4
5763,192.10,4
5764,192.13,4
5765,192.17,4
5766,192.20,4
5767,192.23,4
5768,192.27,4
5769,192.30,4
5770,192.33,4
5771,192.37,4
5772,192.40,4
5773,192.43,4
5774,192.47,4
5775,192.50,4
5776,192.53,4
5777,192.57,4
5778,192.60,4
5779,192.63,4
5780,192.67,4
5781,192.70,4
5782,192.73,4
5783,192.77,4
5784,192.80,4
5785,192.83,4
5786,192.87,4
5787,192.90,4
5788,192.93,4
5789,192.97,4
5790,193.00,4
5791,193.03,4
5792,193.07,4
5793,193.10,4
5794,193.13,4
5795,193.17,4
5796,193.20,4
5797,193.23,4
5798,193.27,4
5799,193.30,4
5800,193.33,4
5801,193.37,4
5802,193.40,4
5803,193.43,4
5804,193.47,4
5805,193.50,4
5806,193.53,4
5807,193.57,4
5808,193.60,4
5809,193.63,4
5810,193.67,4
5811,193.70,4
5812,193.73,4
5813,193.77,4
5814,193.80,4
5815,193.83,4
5816,193.87,4
5817,193.90,4
5818,193.93,4
5819,193.97,4
5820,194.00,4
5821,194.03,4
5822,194.07,4
5823,194.10,4
5824,194.13,4
5825,194.17,4
5826,194.20,4
5827,194.23,4
5828,194.27,4
5829,194.30,4
5830,194.33,4
5831,194.37,4
5832,194.40,4
5833,194.43,4
5834,194.47,4
5835,194.50,4
5836,194.53,4
5837,194.57,4
5838,194.60,4
5839,194.63,4
5840,194.67,4
5841,194.70,4
5842,194.73,4
5843,194.77,4
5844,194.80,4
5845,194.83,4
5846,194.87,4
5847,194.90,4
5848,194.93,4
5849,194.97,4
5850,195.00,4
5851,195.03,4
5852,195.07,4
5853,195.10,4
5854,195.13,4
5855,195.17,4
5856,195.20,4
5857,195.23,4
5858,195.27,4
5859,195.30,4
5860,195.33,4
5861,195.37,4
5862,195.40,4
5863,195.43,4
5864,195.47,4
5865,195.50,4
5866,195.53,4
5867,195.57,4
5868,195.60,4
5869,195.63,4
5870,195.67,4
5871,195.70,4
5872,195.73,4
5873,195.77,4
5874,195.80,4
5875,195.83,4
5876,195.87,4
5877,195.90,4
5878,195.93,4
5879,195.97,4
5880,196.00,4
5881,196.03,4
5882,196.07,4
5883,196.10,4
5884,196.13,4
5885,196.17,4
5886,196.20,4
5887,196.23,4
5888,196.27,4
5889,196.30,4
5890,196.33,4
5891,196.37,4
5892,196.40,4
5893,196.43,4
5894,196.47,4
5895,196.50,4
5896,196.53,4
5897,196.57,4
5898,196.60,4
5899,196.63,4
5900,196.67,4
5901,196.70,4
5902,196.73,4
5903,196.77,4
5904,196.80,4
5905,196.83,4
5906,196.87,4
5907,196.90,4
5908,196.93,4
5909,196.97,4
5910,197.00,4
5911,197.03,4
5912,197.07,4
5913,197.10,4
5914,197.13,4
5915,197.17,4
5916,197.20,4
5917,197.23,4
5918,197.27,4
5919,197.30,4
5920,197.33,4
5921,197.37,4
5922,197.40,4
5923,197.43,4
5924,197.47,4
5925,197.50,4
5926,197.53,4
5927,197.57,4
5928,197.60,4
5929,197.63,4
5930,197.67,4
5931,197.70,4
5932,197.73,4
5933,197.77,4
5934,197.80,4
5935,197.83,4
5936,197.87,4
5937,197.90,4
5938,197.93,4
5939,197.97,4
5940,198.00,4
5941,198.03,4
5942,198.07,4
5943,198.10,4
5944,198.13,4
5945,198.17,4
5946,198.20,4
5947,198.23,4
5948,198.27,4
5949,198.30,4
5950,198.33,4
5951,198.37,4
5952,198.40,4
5953,198.43,4
5954,198.47,4
5955,198.50,4
5956,198.53,4
5957,198.57,4
5958,198.60,4
5959,198.63,4
5960,198.67,4
5961,198.70,4
5962,198.73,4
5963,198.77,4
5964,198.80,4
5965,198.83,4
5966,198.87,4
5967,198.90,4
5968,198.93,4
5969,198.97,4
5970,199.00,4
5971,199.03,4
5972,199.07,4
5973,199.10,4
5974,199.13,4
5975,199.17,4
5976,199.20,4
5977,199.23,4
5978,199.27,4
5979,199.30,4
5980,199.33,4
5981,199.37,4
5982,199.40,4
5983,199.43,4
5984,199.47,4
5985,199.50,4
5986,199.53,4
5987,199.57,4
5988,199.60,4
5989,199.63,4
5990,199.67,4
5991,199.70,4
5992,199.73,4
5993,199.77,4
5994,199.80,4
5995,199.83,4
5996,199.87,4
5997,199.90,4
5998,199.93,4
5999,199.97,4
6000,200.00,4
6001,200.03,4
6002,200.07,4
6003,200.10,4
6004,200.13,4
6005,200.17,4
6006,200.20,4
6007,200.23,4
6008,200.27,4
6009,200.30,4
6010,200.33,4
6011,200.37,4
6012,200.40,4
6013,200.43,4
6014,200.47,4
6015,200.50,4
6016,200.53,4
6017,200.57,4
6018,200.60,4
6019,200.63,4
6020,200.67,4
6021,200.70,4
6022,200.73,4
6023,200.77,4
6024,200.80,4
6025,200.83,4
6026,200.87,4
6027,200.90,4
6028,200.93,4
6029,200.97,4
6030,201.00,4
6031,201.03,4
6032,201.07,4
6033,201.10,4
6034,201.13,4
6035,201.17,4
6036,201.20,4
6037,201.23,4
6038,201.27,4
6039,201.30,4
6040,201.33,4
6041,201.37,4
6042,201.40,4
6043,201.43,4
6044,201.47,4
6045,201.50,4
6046,201.53,4
6047,201.57,4
6048,201.60,4
6049,201.63,4
6050,201.67,4
6051,201.70,4
6052,201.73,4
6053,201.77,4
6054,201.80,4
6055,201.83,4
6056,201.87,4
6057,201.90,4
6058,201.93,4
6059,201.97,4
6060,202.00,4
6061,202.03,4
6062,202.07,4
6063,202.10,4
6064,202.13,4
6065,202.17,4
6066,202.20,4
6067,202.23,4
6068,202.27,4
6069,202.30,4
6070,202.33,4
6071,202.37,4
6072,202.40,4
6073,202.43,4
6074,202.47,4
6075,202.50,4
6076,202.53,4
6077,202.57,4
6078,202.60,4
6079,202.63,4
6080,202.67,4
6081,202.70,4
6082,202.73,4
6083,202.77,4
6084,202.80,4
6085,202.83,4
6086,202.87,4
6087,202.90,4
6088,202.93,4
6089,202.97,4
6090,203.00,4
6091,203.03,4
6092,203.07,4
6093,203.10,4
6094,203.13,4
6095,203.17,4
6096,203.20,4
6097,203.23,4
6098,203.27,4
6099,203.30,4
6100,203.33,4
6101,203.37,4
6102,203.40,4
6103,203.43,4
6104,203.47,4
6105,203.50,4
6106,203.53,4
6107,203.57,4
6108,203.60,4
6109,203.63,4
6110,203.67,4
6111,203.70,4
6112,203.73,4
6113,203.77,4
6114,203.80,4
6115,203.83,4
6116,203.87,4
6117,203.90,4
6118,203.93,4
6119,203.97,4
6120,204.00,4
6121,204.03,4
6122,204.07,4
6123,204.10,4
6124,204.13,4
6125,204.17,4
6126,204.20,4
6127,204.23,4
6128,204.27,4
6129,204.30,4
6130,204.33,4
6131,204.37,4
6132,204.40,4
6133,204.43,4
6134,204.47,4
6135,204.50,4
6136,204.53,4
6137,204.57,4
6138,204.60,4
6139,204.63,4
6140,204.67,4
6141,204.70,4
6142,204.73,4
6143,204.77,4
6144,204.80,4
6145,204.83,4
6146,204.87,4
6147,204.90,4
6148,204.93,4
6149,204.97,4
6150,205.00,4
6151,205.03,4
6152,205.07,4
6153,205.10,4
6154,205.13,4
6155,205.17,4
6156,205.20,4
6157,205.23,4
6158,205.27,4
6159,205.30,4
6160,205.33,4
6161,205.37,4
6162,205.40,4
6163,205.43,4
6164,205.47,4
6165,205.50,4
6166,205.53,4
6167,205.57,4
6168,205.60,4
6169,205.63,4
6170,205.67,4
6171,205.70,4
6172,205.73,4
6173,205.77,4
6174,205.80,4
6175,205.83,4
6176,205.87,4
6177,205.90,4
6178,205.93,4
6179,205.97,4
6180,206.00,4
6181,206.03,4
6182,206.07,4
6183,206.10,4
6184,206.13,4
6185,206.17,4
6186,206.20,4
6187,206.23,4
6188,206.27,4
6189,206.30,4
6190,206.33,4
6191,206.37,4
6192,206.40,4
6193,206.43,4
6194,206.47,4
6195,206.50,4
6196,206.53,4
6197,206.57,4
6198,206.60,4
6199,206.63,4
6200,206.67,4
6201,206.70,4
6202,206.73,4
6203,206.77,4
6204,206.80,4
6205,206.83,4
6206,206.87,4
6207,206.90,4
6208,206.93,4
6209,206.97,4
6210,207.00,4
6211,207.03,4
6212,207.07,4
6213,207.10,4
6214,207.13,4
6215,207.17,4
6216,207.20,4
6217,207.23,4
6218,207.27,4
6219,207.30,4
6220,207.33,4
6221,207.37,4
6222,207.40,4
6223,207.43,4
6224,207.47,4
6225,207.50,4
6226,207.53,4
6227,207.57,4
6228,207.60,4
6229,207.63,4
6230,207.67,4
6231,207.70,4
6232,207.73,4
6233,207.77,4
6234,207.80,4
6235,207.83,4
6236,207.87,4
6237,207.90,4
6238,207.93,4
6239,207.97,4
6240,208.00,4
6241,208.03,4
6242,208.07,4
6243,208.10,4
6244,208.13,4
6245,208.17,4
6246,208.20,4
6247,208.23,4
6248,208.27,4
6249,208.30,4
6250,208.33,4
6251,208.37,4
6252,208.40,4
6253,208.43,4
6254,208.47,4
6255,208.50,4
6256,208.53,4
6257,208.57,4
6258,208.60,4
6259,208.63,4
6260,208.67,4
6261,208.70,4
6262,208.73,4
6263,208.77,4
6264,208.80,4
6265,208.83,4
6266,208.87,4
6267,208.90,4
6268,208.93,4
6269,208.97,4
6270,209.00,4
6271,209.03,4
6272,209.07,4
6273,209.10,4
6274,209.13,4
6275,209.17,4
6276,209.20,4
6277,209.23,4
6278,209.27,4
6279,209.30,4
6280,209.33,4
6281,209.37,4
6282,209.40,4
6283,209.43,4
6284,209.47,4
6285,209.50,4
6286,209.53,4
6287,209.57,4
6288,209.60,4
6289,209.63,4
6290,209.67,4
6291,209.70,4
6292,209.73,4
6293,209.77,4
6294,209.80,4
6295,209.83,4
6296,209.87,4
6297,209.90,4
6298,209.93,4
6299,209.97,4
6300,210.00,4
6301,210.03,4
6302,210.07,4
6303,210.10,4
6304,210.13,4
6305,210.17,4
6306,210.20,4
6307,210.23,4
6308,210.27,4
6309,210.30,4
6310,210.33,4
6311,210.37,4
6312,210.40,4
6313,210.43,4
6314,210.47,4
6315,210.50,4
6316,210.53,4
6317,210.57,4
6318,210.60,4
6319,210.63,4
6320,210.67,4
6321,210.70,4
6322,210.73,4
6323,210.77,4
6324,210.80,4
